uid,total_act_mins,variant_number
1752,16.0,0
1753,23.0,0
1754,151.0,0
1755,2082.0,0
1756,128.0,0
1757,12.0,0
1758,60.0,0
1760,131.0,0
1761,874.0,0
1762,875.0,0
1763,2.0,0
1764,278.0,0
1765,7.0,0
1766,1.0,0
1767,62.0,0
1768,220.0,0
1769,515.0,0
1771,83.0,0
1772,10.0,0
1773,378.0,0
1774,61.0,0
1775,23.0,0
1776,1.0,0
1777,8.0,0
1778,1634.0,0
1779,262.0,0
1780,27.0,0
1781,2660.0,0
1782,152.0,0
1784,88.0,0
1786,174.0,0
1787,193.0,0
1788,63.0,0
1789,11.0,0
1790,11.0,0
1791,52.0,0
1792,1167.0,0
1793,6.0,0
1794,189.0,0
1795,10.0,0
1796,3.0,0
1797,11.0,0
1798,104.0,0
1799,403.0,0
1800,68.0,0
1801,27.0,0
1802,62.0,0
1803,1697.0,0
1804,14.0,0
1805,212.0,0
1806,15.0,0
1807,82.0,0
1808,26.0,0
1809,108.0,0
1810,727.0,0
1811,79.0,0
1812,53.0,0
1813,1.0,0
1814,56.0,0
1815,83.0,0
1816,488.0,0
1817,295.0,0
1818,460.0,0
1821,308.0,0
1822,36.0,0
1823,14.0,0
1824,847.0,0
1825,1421.0,0
1826,7.0,0
1827,367.0,0
1828,76.0,0
1829,5.0,0
1830,16.0,0
1831,35.0,0
1832,20.0,0
1833,112.0,0
1835,713.0,0
1836,41.0,0
1837,33.0,0
1838,68.0,0
1839,1.0,0
1840,49.0,0
1841,33.0,0
1842,106.0,0
1843,4795.0,0
1844,3.0,0
1845,29.0,0
1846,446.0,0
1847,7.0,0
1848,7.0,0
1849,40.0,0
1850,583.0,0
1851,15.0,0
1852,8.0,0
1853,2516.0,0
1854,23.0,0
1856,66.0,0
1857,25.0,0
1858,1.0,0
1859,47.0,0
1860,5.0,0
1861,29.0,0
1862,4300.0,0
1864,5.0,0
1865,34.0,0
1866,35.0,0
1867,53.0,0
1868,25.0,0
1869,23.0,0
1870,196.0,0
1871,8.0,0
1872,18.0,0
1873,833.0,0
1874,31.0,0
1875,101.0,0
1876,21.0,0
1877,86.0,0
1878,3.0,0
1879,23.0,0
1880,4.0,0
1881,1315.0,0
1882,523.0,0
1883,177.0,0
1884,25.0,0
1885,461.0,0
1886,5.0,0
1887,80.0,0
1888,26.0,0
1889,109.0,0
1890,11.0,0
1891,133.0,0
1892,50.0,0
1893,106.0,0
1894,41.0,0
1895,537.0,0
1896,563.0,0
1897,48.0,0
1898,22.0,0
1899,48.0,0
1900,93.0,0
1901,86.0,0
1902,1.0,0
1903,29.0,0
1904,1.0,0
1905,1015.0,0
1906,303.0,0
1907,13.0,0
1908,1203.0,0
1909,3779.0,0
1910,76.0,0
1911,4.0,0
1912,78.0,0
1913,31.0,0
1914,1414.0,0
1915,3.0,0
1916,242.0,0
1917,6.0,0
1918,271.0,0
1919,2926.0,0
1921,38.0,0
1922,114.0,0
1923,80.0,0
1924,149.0,0
1925,15.0,0
1926,24.0,0
1927,177.0,0
1928,1015.0,0
1929,137.0,0
1930,60.0,0
1931,538.0,0
1932,105.0,0
1933,10.0,0
1934,160.0,0
1935,555.0,0
1936,793.0,0
1937,16.0,0
1938,38.0,0
1939,3.0,0
1940,159.0,0
1941,54.0,0
1942,130.0,0
1943,8.0,0
1945,123.0,0
1946,35.0,0
1947,1021.0,0
1948,230.0,0
1949,8.0,0
1950,15.0,0
1951,1319.0,0
1952,71.0,0
1953,6.0,0
1954,29.0,0
1955,15.0,0
1956,300.0,0
1957,230.0,0
1958,16.0,0
1959,208.0,0
1960,3076.0,0
1961,154.0,0
1962,3213.0,0
1963,54.0,0
1964,239.0,0
1965,3358.0,0
1966,2.0,0
1967,26.0,0
1968,26.0,0
1969,800.0,0
1970,3.0,0
1971,7.0,0
1972,316.0,0
1973,14.0,0
1974,20.0,0
1975,6.0,0
1976,64.0,0
1977,149.0,0
1978,2.0,0
1979,2.0,0
1980,219.0,0
1981,582.0,0
1982,7.0,0
1983,15.0,0
1984,33.0,0
1985,10.0,0
1986,17.0,0
1988,527.0,0
1989,193.0,0
1990,68.0,0
1991,277.0,0
1992,2108.0,0
1993,204.0,0
1994,36.0,0
1995,22.0,0
1996,124.0,0
1997,264.0,0
1998,104.0,0
1999,394.0,0
2000,8.0,0
2001,185.0,0
2002,24.0,0
2003,4239.0,0
2004,35.0,0
2005,141.0,0
2006,418.0,0
2007,4324.0,0
2008,13.0,0
2009,3.0,0
2010,158.0,0
2011,21.0,0
2012,72.0,0
2013,45.0,0
2014,81.0,0
2015,605.0,0
2017,256.0,0
2018,8.0,0
2019,151.0,0
2020,31.0,0
2021,10.0,0
2022,18.0,0
2023,376.0,0
2025,12306.0,0
2026,49.0,0
2027,38.0,0
2028,26.0,0
2030,23.0,0
2031,5740.0,0
2032,362.0,0
2033,10.0,0
2035,97.0,0
2036,39.0,0
2037,17.0,0
2039,169.0,0
2040,115.0,0
2041,65.0,0
2042,20.0,0
2043,21.0,0
2044,72.0,0
2045,44.0,0
2046,21.0,0
2047,132.0,0
2048,19.0,0
2049,19.0,0
2050,1.0,0
2051,48.0,0
2052,197.0,0
2053,598.0,0
2054,374.0,0
2055,2527.0,0
2056,965.0,0
2057,73.0,0
2058,8.0,0
2059,9.0,0
2060,2.0,0
2061,126.0,0
2062,4.0,0
2063,315.0,0
2064,2.0,0
2065,44.0,0
2066,17.0,0
2067,4.0,0
2068,2496.0,0
2069,775.0,0
2071,6.0,0
2072,34.0,0
2073,4.0,0
2074,182.0,0
2075,85.0,0
2076,20.0,0
2077,35.0,0
2078,66.0,0
2079,305.0,0
2080,66.0,0
2081,1.0,0
2082,15.0,0
2084,973.0,0
2085,140.0,0
2087,162.0,0
2088,201.0,0
2089,2.0,0
2090,5.0,0
2091,41.0,0
2092,288.0,0
2093,101.0,0
2094,340.0,0
2095,195.0,0
2096,44.0,0
2097,37.0,0
2098,83.0,0
2099,68.0,0
2100,1.0,0
2101,46.0,0
2102,73.0,0
2103,7543.0,0
2104,8.0,0
2105,108.0,0
2106,514.0,0
2107,8.0,0
2108,268.0,0
2109,2284.0,0
2110,32.0,0
2111,3123.0,0
2112,3607.0,0
2113,3143.0,0
2114,112.0,0
2115,141.0,0
2116,10.0,0
2118,279.0,0
2119,80.0,0
2120,6.0,0
2121,1.0,0
2122,1252.0,0
2123,5641.0,0
2124,1.0,0
2125,100.0,0
2126,63.0,0
2127,1762.0,0
2128,104.0,0
2129,5.0,0
2130,363.0,0
2131,11.0,0
2133,11.0,0
2134,326.0,0
2135,71.0,0
2136,135.0,0
2137,390.0,0
2138,1202.0,0
2139,3.0,0
2140,2.0,0
2141,34.0,0
2142,2.0,0
2143,4.0,0
2144,23.0,0
2145,79.0,0
2146,348.0,0
2147,92.0,0
2148,5.0,0
2149,3.0,0
2150,78.0,0
2151,157.0,0
2152,40.0,0
2153,284.0,0
2154,69.0,0
2155,156.0,0
2156,130.0,0
2157,1558.0,0
2158,8.0,0
2160,147.0,0
2161,11.0,0
2163,4.0,0
2164,112.0,0
2165,21.0,0
2166,84.0,0
2167,87.0,0
2168,29.0,0
2169,318.0,0
2170,9.0,0
2171,53.0,0
2172,4.0,0
2173,5.0,0
2174,50.0,0
2175,196.0,0
2176,97.0,0
2177,9.0,0
2178,24.0,0
2179,809.0,0
2180,85.0,0
2181,227.0,0
2182,40.0,0
2183,24.0,0
2184,69.0,0
2185,60.0,0
2186,11.0,0
2187,29.0,0
2189,46.0,0
2190,255.0,0
2192,40.0,0
2194,73.0,0
2195,51.0,0
2197,18.0,0
2198,9.0,0
2199,59.0,0
2200,5.0,0
2201,162.0,0
2202,85.0,0
2203,74.0,0
2204,29.0,0
2205,1653.0,0
2206,15.0,0
2207,50.0,0
2208,20.0,0
2209,82.0,0
2211,3.0,0
2212,100.0,0
2213,19.0,0
2214,3.0,0
2215,44.0,0
2216,99.0,0
2217,122.0,0
2218,157.0,0
2219,163.0,0
2220,102.0,0
2221,11.0,0
2222,10.0,0
2224,44.0,0
2225,10.0,0
2226,9.0,0
2228,660.0,0
2229,4.0,0
2230,992.0,0
2231,15.0,0
2233,7.0,0
2234,1811.0,0
2235,4.0,0
2236,424.0,0
2237,64.0,0
2238,5.0,0
2239,3.0,0
2240,13.0,0
2241,162.0,0
2242,26.0,0
2243,261.0,0
2244,1311.0,0
2245,1333.0,0
2246,22.0,0
2248,70.0,0
2249,91.0,0
2250,5.0,0
2251,404.0,0
2252,703.0,0
2253,331.0,0
2254,5.0,0
2255,48.0,0
2256,3476.0,0
2257,7309.0,0
2259,62.0,0
2260,305.0,0
2261,51.0,0
2262,15.0,0
2263,81.0,0
2264,14.0,0
2265,11.0,0
2266,23.0,0
2267,482.0,0
2268,469.0,0
2269,665.0,0
2270,25.0,0
2271,135.0,0
2272,9.0,0
2273,132.0,0
2274,12.0,0
2275,9.0,0
2276,34.0,0
2277,5.0,0
2278,25.0,0
2280,45.0,0
2281,102.0,0
2282,311.0,0
2283,36.0,0
2285,33.0,0
2287,48.0,0
2288,6.0,0
2289,50.0,0
2290,2.0,0
2291,31.0,0
2292,22.0,0
2293,2.0,0
2294,2.0,0
2295,45.0,0
2296,107.0,0
2297,67.0,0
2298,21.0,0
2299,51.0,0
2300,609.0,0
2301,96.0,0
2302,17.0,0
2303,7.0,0
2304,167.0,0
2305,1.0,0
2306,77.0,0
2307,1440.0,0
2308,7.0,0
2309,3395.0,0
2310,129.0,0
2311,83.0,0
2312,1.0,0
2313,167.0,0
2314,525.0,0
2315,1172.0,0
2316,10.0,0
2317,61.0,0
2318,13.0,0
2319,27.0,0
2320,231.0,0
2321,28.0,0
2322,84.0,0
2323,268.0,0
2325,227.0,0
2326,22.0,0
2327,97.0,0
2328,99.0,0
2329,16.0,0
2330,10.0,0
2331,22.0,0
2332,51.0,0
2333,10.0,0
2334,26.0,0
2335,3.0,0
2336,274.0,0
2337,56.0,0
2338,69.0,0
2339,65.0,0
2340,20.0,0
2341,25.0,0
2342,101.0,0
2343,253.0,0
2344,20.0,0
2346,23.0,0
2348,2.0,0
2349,276.0,0
2350,18.0,0
2351,70.0,0
2352,2392.0,0
2353,155.0,0
2354,167.0,0
2355,701.0,0
2356,14.0,0
2357,82.0,0
2358,18.0,0
2359,280.0,0
2360,25.0,0
2361,4.0,0
2362,94.0,0
2363,287.0,0
2364,33.0,0
2365,9.0,0
2366,187.0,0
2367,3295.0,0
2368,12.0,0
2369,2.0,0
2370,1.0,0
2371,33.0,0
2372,145.0,0
2373,11.0,0
2374,71.0,0
2375,119.0,0
2376,27.0,0
2377,615.0,0
2379,2.0,0
2380,11.0,0
2381,11.0,0
2382,11.0,0
2383,32.0,0
2384,18.0,0
2385,286.0,0
2386,169.0,0
2387,43.0,0
2388,19.0,0
2389,61.0,0
2390,21.0,0
2391,49.0,0
2392,44.0,0
2393,145.0,0
2394,1704.0,0
2395,68.0,0
2396,1736.0,0
2397,604.0,0
2398,121712.0,0
2399,73.0,0
2400,15.0,0
2401,19.0,0
2402,72.0,0
2403,29.0,0
2404,11584.0,0
2406,63.0,0
2407,57.0,0
2408,71.0,0
2409,25.0,0
2410,18.0,0
2411,11.0,0
2412,3363.0,0
2413,85.0,0
2414,49.0,0
2416,8.0,0
2417,46.0,0
2418,29.0,0
2419,4297.0,0
2420,78.0,0
2421,60.0,0
2422,4737.0,0
2423,140.0,0
2424,5.0,0
2426,7.0,0
2428,12.0,0
2429,503.0,0
2430,121.0,0
2431,20.0,0
2432,2946.0,0
2433,138.0,0
2434,27.0,0
2435,3.0,0
2436,42.0,0
2437,596.0,0
2438,11.0,0
2439,268.0,0
2440,47.0,0
2441,445.0,0
2442,132.0,0
2443,383.0,0
2444,29.0,0
2445,14.0,0
2446,34.0,0
2447,22.0,0
2448,25.0,0
2449,84.0,0
2450,12453.0,0
2451,57.0,0
2452,4.0,0
2453,59.0,0
2454,1132.0,0
2455,41.0,0
2456,14.0,0
2457,32.0,0
2458,10346.0,0
2459,48.0,0
2460,186.0,0
2461,51.0,0
2462,95.0,0
2463,100.0,0
2464,40.0,0
2465,6.0,0
2466,7.0,0
2468,4.0,0
2470,3643.0,0
2471,2493.0,0
2472,4.0,0
2473,12.0,0
2474,14.0,0
2475,5.0,0
2476,2.0,0
2477,3.0,0
2478,18.0,0
2480,43.0,0
2481,21.0,0
2482,29.0,0
2483,89.0,0
2484,47.0,0
2485,201.0,0
2486,278.0,0
2487,3.0,0
2488,65.0,0
2489,90.0,0
2491,175.0,0
2492,13.0,0
2493,147.0,0
2494,564.0,0
2495,277.0,0
2496,22.0,0
2497,1.0,0
2498,3.0,0
2499,34.0,0
2500,2.0,0
2501,231.0,0
2502,4129.0,0
2503,29.0,0
2504,100.0,0
2505,4474.0,0
2506,12.0,0
2507,26.0,0
2508,15.0,0
2509,87.0,0
2510,25.0,0
2511,100.0,0
2512,29.0,0
2513,276.0,0
2514,7.0,0
2515,7.0,0
2516,64.0,0
2518,20.0,0
2519,918.0,0
2520,548.0,0
2521,1.0,0
2522,15.0,0
2523,1125.0,0
2524,659.0,0
2525,450.0,0
2526,5869.0,0
2527,536.0,0
2528,20.0,0
2529,11.0,0
2530,55.0,0
2531,1177.0,0
2532,46.0,0
2533,60.0,0
2534,1.0,0
2535,294.0,0
2536,11.0,0
2537,188.0,0
2538,44.0,0
2539,50.0,0
2540,4.0,0
2541,51.0,0
2542,1506.0,0
2543,4.0,0
2544,792.0,0
2545,22.0,0
2546,21.0,0
2547,3.0,0
2548,51.0,0
2549,101.0,0
2550,51.0,0
2551,368.0,0
2552,89.0,0
2553,5.0,0
2554,1.0,0
2555,134.0,0
2556,69.0,0
2557,92.0,0
2558,153.0,0
2559,74.0,0
2561,8800.0,0
2562,2.0,0
2563,22.0,0
2564,9.0,0
2565,32.0,0
2566,407.0,0
2567,98.0,0
2568,86.0,0
2569,6253.0,0
2570,223.0,0
2572,97.0,0
2573,134.0,0
2574,15.0,0
2575,29.0,0
2576,68.0,0
2577,21.0,0
2578,73.0,0
2579,351.0,0
2580,22.0,0
2581,15.0,0
2582,64.0,0
2583,513.0,0
2585,15.0,0
2586,114.0,0
2587,103.0,0
2588,44.0,0
2589,19.0,0
2590,28.0,0
2591,46.0,0
2592,3.0,0
2593,9.0,0
2594,144.0,0
2595,27.0,0
2596,3.0,0
2597,29.0,0
2598,303.0,0
2600,193.0,0
2601,99.0,0
2602,34.0,0
2603,995.0,0
2604,9.0,0
2605,80.0,0
2606,89.0,0
2607,206.0,0
2608,790.0,0
2609,230.0,0
2610,98.0,0
2612,1447.0,0
2613,2216.0,0
2614,25.0,0
2615,27.0,0
2616,60.0,0
2617,105.0,0
2618,27.0,0
2619,688.0,0
2620,18.0,0
2621,77.0,0
2622,154.0,0
2623,5.0,0
2624,29.0,0
2625,42.0,0
2626,405.0,0
2627,55.0,0
2628,4208.0,0
2629,85.0,0
2630,467.0,0
2631,304.0,0
2632,173.0,0
2633,67.0,0
2634,94.0,0
2635,5130.0,0
2636,7.0,0
2637,1126.0,0
2638,4179.0,0
2639,50.0,0
2640,1302.0,0
2641,271.0,0
2642,15.0,0
2643,22.0,0
2644,36.0,0
2645,9.0,0
2646,2.0,0
2647,83.0,0
2648,37.0,0
2649,1126.0,0
2650,2613.0,0
2651,118.0,0
2652,198.0,0
2653,54.0,0
2654,35.0,0
2655,10.0,0
2656,16.0,0
2657,23.0,0
2658,22.0,0
2659,11.0,0
2660,1.0,0
2661,59.0,0
2662,70.0,0
2663,14.0,0
2664,405.0,0
2666,1179.0,0
2667,15.0,0
2668,14731.0,0
2670,68.0,0
2671,6.0,0
2672,132.0,0
2673,247.0,0
2674,2489.0,0
2675,86.0,0
2676,101.0,0
2677,41.0,0
2678,246.0,0
2679,478.0,0
2680,5.0,0
2681,18.0,0
2683,5.0,0
2685,21.0,0
2686,5.0,0
2687,1111.0,0
2688,99.0,0
2689,164.0,0
2690,1055.0,0
2691,54.0,0
2692,23.0,0
2693,782.0,0
2694,27.0,0
2695,95.0,0
2696,19.0,0
2697,27.0,0
2698,2492.0,0
2699,57.0,0
2700,24.0,0
2701,11531.0,0
2702,215.0,0
2703,21.0,0
2704,129.0,0
2705,541.0,0
2706,21.0,0
2707,869.0,0
2708,3292.0,0
2709,181.0,0
2711,1.0,0
2712,17.0,0
2713,57.0,0
2714,88.0,0
2715,74.0,0
2716,15.0,0
2717,164.0,0
2718,7.0,0
2719,1.0,0
2720,4.0,0
2721,1.0,0
2722,6.0,0
2723,51.0,0
2724,37.0,0
2725,219.0,0
2726,3.0,0
2727,51.0,0
2728,205.0,0
2729,216.0,0
2730,135.0,0
2731,2515.0,0
2733,6.0,0
2734,103.0,0
2735,1005.0,0
2736,98.0,0
2737,27.0,0
2738,75.0,0
2739,11.0,0
2740,18.0,0
2741,9.0,0
2743,1464.0,0
2744,77.0,0
2745,192.0,0
2746,26.0,0
2747,600.0,0
2748,7665.0,0
2749,16.0,0
2750,109.0,0
2751,1250.0,0
2752,114.0,0
2753,784.0,0
2754,1630.0,0
2755,31.0,0
2756,1588.0,0
2757,26.0,0
2758,56.0,0
2759,79.0,0
2760,8.0,0
2761,6.0,0
2763,731.0,0
2764,4.0,0
2765,81.0,0
2766,42.0,0
2767,9.0,0
2768,294.0,0
2770,43.0,0
2771,4.0,0
2772,127.0,0
2773,738.0,0
2774,62.0,0
2775,442.0,0
2776,12.0,0
2777,10.0,0
2778,147.0,0
2779,104.0,0
2780,9.0,0
2781,129.0,0
2782,132.0,0
2783,3.0,0
2784,195.0,0
2785,42.0,0
2786,231.0,0
2787,480.0,0
2788,445.0,0
2789,459.0,0
2790,18.0,0
2791,134.0,0
2792,583.0,0
2793,37.0,0
2794,591.0,0
2795,11.0,0
2796,64.0,0
2797,1.0,0
2798,32.0,0
2800,31.0,0
2801,185.0,0
2802,1576.0,0
2803,14.0,0
2804,8.0,0
2805,6.0,0
2806,24.0,0
2807,112.0,0
2809,99.0,0
2810,769.0,0
2811,23.0,0
2812,180.0,0
2813,64.0,0
2814,19.0,0
2815,5099.0,0
2816,45.0,0
2817,10880.0,0
2818,22.0,0
2819,1.0,0
2820,288.0,0
2821,282.0,0
2822,2530.0,0
2823,19.0,0
2824,1.0,0
2825,125.0,0
2826,25.0,0
2827,17.0,0
2828,51.0,0
2829,342.0,0
2830,244.0,0
2831,5223.0,0
2832,5.0,0
2833,9.0,0
2834,50.0,0
2835,9.0,0
2836,160.0,0
2837,1.0,0
2838,56.0,0
2839,372.0,0
2840,161.0,0
2841,95.0,0
2842,1220.0,0
2843,40.0,0
2844,2.0,0
2845,2357.0,0
2846,891.0,0
2847,24.0,0
2848,63.0,0
2849,240.0,0
2850,287.0,0
2851,9392.0,0
2852,23.0,0
2853,169.0,0
2854,1.0,0
2855,7918.0,0
2856,136.0,0
2857,10.0,0
2858,9.0,0
2859,3.0,0
2860,26.0,0
2861,218.0,0
2862,20.0,0
2863,2.0,0
2864,61.0,0
2865,43.0,0
2866,9.0,0
2867,85.0,0
2868,2308.0,0
2869,12.0,0
2871,93.0,0
2872,901.0,0
2876,3179.0,0
2879,204.0,0
2880,3294.0,0
2881,35.0,0
2882,5.0,0
2883,27.0,0
2884,338.0,0
2885,11.0,0
2886,4.0,0
2887,78.0,0
2888,6.0,0
2889,8.0,0
2890,326.0,0
2891,296.0,0
2892,123.0,0
2893,41.0,0
2894,1055.0,0
2895,14.0,0
2896,258.0,0
2897,86.0,0
2898,270.0,0
2899,37.0,0
2900,178.0,0
2901,150.0,0
2902,15.0,0
2903,3536.0,0
2904,432.0,0
2905,269.0,0
2906,13.0,0
2907,11.0,0
2908,72.0,0
2909,3.0,0
2910,24.0,0
2911,265.0,0
2912,106.0,0
2913,5.0,0
2915,23.0,0
2916,12.0,0
2917,26.0,0
2918,14.0,0
2919,3468.0,0
2920,929.0,0
2921,23.0,0
2922,30.0,0
2923,10.0,0
2924,58.0,0
2925,15.0,0
2926,73.0,0
2927,1.0,0
2928,59.0,0
2929,18.0,0
2930,33.0,0
2931,560.0,0
2932,43.0,0
2933,72.0,0
2934,9.0,0
2935,8.0,0
2936,33.0,0
2937,1643.0,0
2938,241.0,0
2939,42.0,0
2940,585.0,0
2941,13.0,0
2942,12.0,0
2943,36.0,0
2944,29.0,0
2945,46.0,0
2946,146.0,0
2948,27.0,0
2949,36.0,0
2950,10.0,0
2951,4.0,0
2952,37.0,0
2953,33.0,0
2954,6.0,0
2955,122.0,0
2956,7.0,0
2957,77.0,0
2958,1214.0,0
2959,44.0,0
2960,100.0,0
2961,16.0,0
2962,14.0,0
2963,173.0,0
2965,1835.0,0
2966,4.0,0
2967,699.0,0
2968,3.0,0
2969,26.0,0
2970,11.0,0
2971,7.0,0
2972,417.0,0
2973,28.0,0
2975,91.0,0
2976,34.0,0
2977,18.0,0
2978,11.0,0
2979,1907.0,0
2980,14.0,0
2981,12.0,0
2982,33.0,0
2983,20.0,0
2984,34.0,0
2985,23.0,0
2987,37.0,0
2988,130.0,0
2989,3.0,0
2990,211.0,0
2991,251.0,0
2992,18.0,0
2993,28.0,0
2994,3945.0,0
2995,4.0,0
2996,24.0,0
2997,41.0,0
2998,1671.0,0
2999,62.0,0
3000,21.0,0
3003,1417.0,0
3004,6.0,0
3005,4.0,0
3006,25.0,0
3008,36.0,0
3009,8853.0,0
3010,65.0,0
3011,383.0,0
3012,52.0,0
3013,5.0,0
3014,144.0,0
3015,34.0,0
3016,14.0,0
3017,152.0,0
3018,24.0,0
3019,21.0,0
3020,39.0,0
3021,32.0,0
3022,56.0,0
3023,2100.0,0
3024,6.0,0
3025,116.0,0
3026,129.0,0
3027,8.0,0
3028,45.0,0
3029,5473.0,0
3031,711.0,0
3032,18.0,0
3033,17.0,0
3034,22.0,0
3035,92.0,0
3036,4.0,0
3037,73.0,0
3039,22.0,0
3040,23.0,0
3041,18.0,0
3042,1378.0,0
3043,62.0,0
3045,10.0,0
3046,76.0,0
3047,220.0,0
3048,256.0,0
3049,34.0,0
3050,12488.0,0
3052,9.0,0
3053,18.0,0
3054,9.0,0
3055,674.0,0
3056,32.0,0
3057,741.0,0
3058,42.0,0
3059,48.0,0
3060,49.0,0
3061,32.0,0
3062,117.0,0
3063,123.0,0
3065,128.0,0
3066,336.0,0
3067,1377.0,0
3068,13.0,0
3069,12.0,0
3070,154.0,0
3071,147.0,0
3072,16.0,0
3073,3.0,0
3075,62.0,0
3076,11.0,0
3077,808.0,0
3078,4.0,0
3079,100.0,0
3080,16.0,0
3081,14.0,0
3082,4.0,0
3083,56.0,0
3084,40.0,0
3085,16.0,0
3086,164.0,0
3087,31.0,0
3088,7.0,0
3089,34.0,0
3090,30.0,0
3091,206.0,0
3092,17.0,0
3093,197.0,0
3095,50.0,0
3096,10.0,0
3097,27.0,0
3098,337.0,0
3099,573.0,0
3100,10.0,0
3101,16.0,0
3102,108.0,0
3103,46.0,0
3104,272.0,0
3105,2.0,0
3106,7.0,0
3108,19.0,0
3109,104.0,0
3110,2912.0,0
3111,23.0,0
3112,72.0,0
3113,4.0,0
3114,7.0,0
3115,671.0,0
3116,128.0,0
3117,659.0,0
3118,44.0,0
3119,1477.0,0
3120,3.0,0
3121,11.0,0
3122,269.0,0
3123,222.0,0
3124,318644.0,0
3125,197.0,0
3126,5.0,0
3127,30.0,0
3128,108.0,0
3129,67.0,0
3130,53.0,0
3131,154.0,0
3132,54.0,0
3133,12.0,0
3134,5.0,0
3135,116.0,0
3136,18.0,0
3137,5.0,0
3138,27.0,0
3139,96.0,0
3140,1074.0,0
3141,132.0,0
3142,2338.0,0
3143,153.0,0
3144,22.0,0
3145,12.0,0
3146,5.0,0
3147,76.0,0
3148,27.0,0
3149,3.0,0
3150,5.0,0
3151,10.0,0
3152,6.0,0
3153,134.0,0
3154,31.0,0
3156,40.0,0
3157,34.0,0
3158,14.0,0
3159,99.0,0
3160,839.0,0
3161,44.0,0
3163,5.0,0
3164,33.0,0
3165,475.0,0
3166,217.0,0
3168,169.0,0
3169,38.0,0
3171,18.0,0
3172,42.0,0
3173,87.0,0
3174,98.0,0
3175,198.0,0
3176,70.0,0
3177,32.0,0
3178,4293.0,0
3179,19.0,0
3180,175.0,0
3181,717.0,0
3182,22.0,0
3183,327.0,0
3184,2.0,0
3185,1637.0,0
3186,136.0,0
3187,10.0,0
3189,51.0,0
3190,39.0,0
3191,77.0,0
3192,94.0,0
3193,26.0,0
3194,2.0,0
3195,75.0,0
3196,53.0,0
3197,23.0,0
3198,54.0,0
3199,110.0,0
3200,67.0,0
3201,21.0,0
3202,84.0,0
3203,26.0,0
3204,2476.0,0
3205,14.0,0
3206,3.0,0
3207,64.0,0
3208,91.0,0
3209,83.0,0
3210,6.0,0
3211,2.0,0
3212,845.0,0
3213,62.0,0
3214,97.0,0
3215,86.0,0
3216,50.0,0
3217,4.0,0
3218,58.0,0
3219,65.0,0
3220,721.0,0
3221,25.0,0
3222,3.0,0
3223,284.0,0
3224,68.0,0
3225,2722.0,0
3227,1.0,0
3228,3.0,0
3229,7.0,0
3230,37.0,0
3231,2.0,0
3232,302.0,0
3233,12.0,0
3234,48.0,0
3235,118.0,0
3236,7.0,0
3237,105.0,0
3238,96.0,0
3239,27.0,0
3240,44.0,0
3241,33.0,0
3242,34.0,0
3243,15.0,0
3244,7358.0,0
3245,110.0,0
3246,9.0,0
3247,725.0,0
3248,2.0,0
3249,38.0,0
3250,3.0,0
3251,47.0,0
3252,9.0,0
3253,8.0,0
3254,1.0,0
3255,45.0,0
3256,17.0,0
3257,1563.0,0
3258,2777.0,0
3259,28.0,0
3261,33.0,0
3262,571.0,0
3263,136.0,0
3264,23.0,0
3265,10.0,0
3266,13.0,0
3267,17.0,0
3268,55.0,0
3269,17.0,0
3270,1528.0,0
3271,3.0,0
3272,643.0,0
3273,4030.0,0
3274,110.0,0
3275,95.0,0
3277,150.0,0
3278,51.0,0
3279,21.0,0
3280,157.0,0
3281,324.0,0
3282,52.0,0
3283,1060.0,0
3284,46.0,0
3285,18.0,0
3286,60.0,0
3288,46.0,0
3289,12.0,0
3290,84.0,0
3292,13.0,0
3293,177.0,0
3294,3.0,0
3295,15.0,0
3296,44.0,0
3297,4981.0,0
3298,296.0,0
3299,14.0,0
3300,85.0,0
3301,180.0,0
3302,2039.0,0
3303,83.0,0
3304,227.0,0
3305,22.0,0
3306,351.0,0
3307,44.0,0
3308,11891.0,0
3309,244.0,0
3310,10.0,0
3311,6.0,0
3312,803.0,0
3313,14891.0,0
3314,3.0,0
3315,10.0,0
3316,12.0,0
3317,30.0,0
3318,640.0,0
3319,5.0,0
3320,20.0,0
3321,69.0,0
3322,36.0,0
3323,24.0,0
3324,19.0,0
3325,20.0,0
3326,873.0,0
3327,77.0,0
3328,296.0,0
3329,51.0,0
3330,181.0,0
3331,82.0,0
3332,11.0,0
3333,61.0,0
3334,12.0,0
3335,7.0,0
3336,13.0,0
3338,66.0,0
3339,90.0,0
3340,192.0,0
3341,14.0,0
3342,108.0,0
3343,12.0,0
3344,27.0,0
3345,51.0,0
3346,92.0,0
3347,28.0,0
3348,448.0,0
3349,36.0,0
3350,17.0,0
3351,86.0,0
3352,41.0,0
3353,29.0,0
3354,1504.0,0
3356,36.0,0
3357,55.0,0
3358,23.0,0
3359,25.0,0
3360,197.0,0
3361,14.0,0
3362,71.0,0
3363,34.0,0
3364,68.0,0
3366,3469.0,0
3367,213.0,0
3369,230.0,0
3370,669.0,0
3371,113.0,0
3372,30.0,0
3373,11.0,0
3374,6.0,0
3375,15.0,0
3376,314.0,0
3377,514.0,0
3379,58.0,0
3380,847.0,0
3381,31.0,0
3382,71.0,0
3383,5.0,0
3384,35.0,0
3385,349.0,0
3386,111.0,0
3387,18.0,0
3388,251.0,0
3389,54.0,0
3390,57.0,0
3391,165.0,0
3392,8.0,0
