uid,total_act_mins_post,variant_number,total_act_mins_pre,gender,user_type
780,3.0,0,89.0,female,non_reader
781,50.0,0,82.0,female,non_reader
782,64.0,0,83.0,female,non_reader
783,52.0,0,27.0,male,non_reader
784,75.0,0,20.0,male,non_reader
785,34.0,0,24.0,male,non_reader
786,31.0,0,27.0,male,non_reader
787,55.0,0,60.0,female,non_reader
788,78.0,0,160.0,male,non_reader
789,43.0,0,635.0,male,non_reader
790,20.0,0,14.0,unknown,non_reader
791,1.0,0,20.0,male,non_reader
792,407.0,0,250.0,male,reader
793,99.0,0,116.0,male,non_reader
794,12.0,0,31.0,female,non_reader
795,91.0,0,30.0,unknown,non_reader
796,17.0,0,18.0,male,non_reader
797,55.0,0,33.0,female,non_reader
798,2.0,0,51.0,female,non_reader
799,463.0,0,736.0,male,reader
800,12.0,0,10.0,unknown,non_reader
801,32.0,0,26.0,male,non_reader
802,29.0,0,26.0,female,non_reader
803,186.0,0,252.0,male,non_reader
804,2.0,0,0.0,unknown,new_user
806,8.0,0,93.0,female,non_reader
807,21.0,0,5.0,female,non_reader
808,16.0,0,9.0,male,non_reader
809,49.0,0,72.0,male,non_reader
810,22.0,0,4.0,male,non_reader
811,25.0,0,26.0,female,non_reader
812,1878.0,0,15072.0,unknown,reader
813,36.0,0,67.0,male,non_reader
814,87.0,0,49.0,male,non_reader
815,1079.0,0,266.0,male,non_reader
816,149.0,0,87.0,female,non_reader
817,4.0,0,8.0,male,non_reader
818,13.0,0,46.0,male,non_reader
819,2.0,0,16.0,unknown,non_reader
820,299.0,0,83.0,unknown,non_reader
821,4.0,0,57.0,female,non_reader
822,27.0,0,33.0,female,non_reader
823,1.0,0,38.0,unknown,non_reader
824,51.0,0,48.0,female,non_reader
825,36.0,0,26.0,male,non_reader
826,47.0,0,2.0,female,new_user
827,382.0,0,190.0,male,non_reader
828,2.0,0,37.0,female,reader
829,5.0,0,5.0,male,non_reader
830,484.0,0,312.0,male,non_reader
831,112.0,0,13.0,male,non_reader
832,200.0,0,148.0,male,non_reader
833,37.0,0,22.0,unknown,non_reader
834,200.0,0,173.0,female,reader
835,23.0,0,205.0,female,non_reader
836,132.0,0,136.0,unknown,non_reader
837,681.0,0,439.0,male,reader
838,44.0,0,163.0,male,non_reader
839,197.0,0,51.0,female,non_reader
841,78.0,0,25.0,female,non_reader
842,27.0,0,43.0,female,non_reader
843,468.0,0,709.0,male,reader
844,2.0,0,2.0,female,new_user
845,204.0,0,434.0,male,contributor
846,32.0,0,90.0,unknown,non_reader
847,80.0,0,68.0,male,non_reader
848,397.0,0,328.0,female,reader
849,122.0,0,22.0,male,non_reader
850,5201.0,0,8400.0,male,reader
851,12.0,0,40.0,female,non_reader
852,23.0,0,29.0,male,non_reader
855,39.0,0,13.0,male,non_reader
858,4.0,0,40.0,male,non_reader
859,10.0,0,1.0,male,new_user
861,5.0,0,6.0,male,new_user
862,18.0,0,23.0,male,non_reader
863,61.0,0,75.0,female,non_reader
864,37.0,0,69.0,male,non_reader
865,127.0,0,66.0,female,non_reader
866,10.0,0,189.0,male,non_reader
867,39.0,0,94.0,male,non_reader
868,1.0,0,7.0,male,new_user
869,121.0,0,40.0,male,non_reader
871,4385.0,0,7041.0,male,reader
872,8.0,0,22.0,unknown,non_reader
873,3.0,0,13.0,female,non_reader
874,22.0,0,33.0,male,non_reader
875,8.0,0,4.0,female,new_user
876,27.0,0,70.0,male,non_reader
877,31.0,0,166.0,female,reader
878,74.0,0,118.0,male,non_reader
879,71.0,0,122.0,unknown,non_reader
880,112.0,0,71.0,male,non_reader
881,18.0,0,26.0,female,non_reader
882,318.0,0,477.0,male,non_reader
883,27.0,0,52.0,female,non_reader
884,4279.0,0,1140.0,male,non_reader
885,11.0,0,47.0,male,non_reader
886,278.0,0,427.0,female,reader
887,11.0,0,147.0,male,non_reader
888,21.0,0,114.0,female,non_reader
889,1741.0,0,1209.0,male,contributor
890,34.0,0,21.0,male,non_reader
891,113.0,0,270.0,male,reader
892,4.0,0,10.0,female,non_reader
893,124.0,0,93.0,male,non_reader
894,43.0,0,368.0,female,non_reader
896,2.0,0,4.0,male,new_user
897,882.0,0,147.0,male,reader
898,67.0,0,36.0,unknown,non_reader
899,15.0,0,44.0,male,non_reader
900,210.0,0,215.0,female,reader
901,3.0,0,19.0,male,non_reader
902,21.0,0,55.0,female,non_reader
903,55.0,0,19.0,female,non_reader
904,42.0,0,17.0,male,non_reader
905,32.0,0,63.0,unknown,non_reader
906,74.0,0,131.0,female,non_reader
907,1758.0,0,1746.0,male,reader
908,3.0,0,27.0,female,non_reader
910,12.0,0,49.0,unknown,non_reader
911,168.0,0,140.0,male,non_reader
912,59.0,0,34.0,male,non_reader
913,221.0,0,320.0,male,non_reader
914,42.0,0,54.0,male,non_reader
915,128.0,0,1207.0,male,reader
916,1039.0,0,2341.0,male,contributor
918,7.0,0,42.0,female,reader
919,20.0,0,23.0,female,non_reader
920,57.0,0,64.0,male,non_reader
921,2.0,0,3.0,male,new_user
922,1.0,0,16.0,male,new_user
923,79.0,0,30.0,male,non_reader
924,823.0,0,880.0,female,non_reader
925,461.0,0,345.0,male,non_reader
926,40.0,0,73.0,female,non_reader
927,24.0,0,45.0,female,non_reader
928,72.0,0,70.0,male,non_reader
930,242.0,0,149.0,male,non_reader
931,18.0,0,26.0,male,non_reader
932,128.0,0,254.0,unknown,non_reader
933,37.0,0,29.0,male,non_reader
934,59.0,0,53.0,male,non_reader
935,5.0,0,25.0,male,non_reader
936,6.0,0,6.0,male,non_reader
937,298.0,0,87.0,male,non_reader
938,3.0,0,9.0,male,non_reader
939,10719.0,0,12997.0,male,reader
941,31.0,0,46.0,female,non_reader
942,203.0,0,343.0,male,non_reader
943,236.0,0,1115.0,male,reader
945,23.0,0,161.0,male,non_reader
946,50.0,0,108.0,female,non_reader
947,300.0,0,446.0,male,non_reader
948,4.0,0,10.0,female,non_reader
950,15.0,0,26.0,unknown,non_reader
951,394.0,0,1390.0,female,reader
952,230.0,0,134.0,male,non_reader
953,238.0,0,1094.0,male,non_reader
954,16.0,0,4.0,male,non_reader
955,15.0,0,6.0,male,non_reader
956,29.0,0,54.0,unknown,non_reader
957,178.0,0,144.0,male,non_reader
958,45.0,0,60.0,female,non_reader
959,10.0,0,41.0,male,non_reader
960,16.0,0,98.0,male,non_reader
961,156.0,0,134.0,unknown,non_reader
962,18.0,0,27.0,male,non_reader
963,80.0,0,28.0,female,non_reader
964,57.0,0,22.0,unknown,non_reader
965,48.0,0,19.0,male,non_reader
967,138.0,0,41.0,female,non_reader
968,150.0,0,41.0,male,non_reader
970,10.0,0,21.0,female,non_reader
971,369.0,0,363.0,female,reader
972,18.0,0,20.0,female,non_reader
973,28.0,0,59.0,female,non_reader
974,36.0,0,67.0,male,non_reader
975,1658.0,0,1131.0,unknown,non_reader
976,362.0,0,586.0,male,reader
977,112.0,0,48.0,female,non_reader
978,103.0,0,133.0,male,non_reader
979,16.0,0,41.0,male,non_reader
980,9.0,0,6.0,female,non_reader
981,1053.0,0,2512.0,male,contributor
982,211.0,0,1406.0,female,reader
983,488.0,0,526.0,male,reader
984,88.0,0,49.0,unknown,non_reader
985,8.0,0,15.0,male,non_reader
986,19.0,0,92.0,male,non_reader
987,6.0,0,16.0,unknown,non_reader
988,38.0,0,74.0,male,non_reader
989,126.0,0,27.0,male,non_reader
990,722.0,0,179.0,male,non_reader
991,8.0,0,19.0,male,non_reader
992,38.0,0,26.0,male,non_reader
993,11.0,0,22.0,female,non_reader
994,11.0,0,27.0,unknown,non_reader
995,1.0,0,62.0,unknown,non_reader
996,317.0,0,228.0,male,non_reader
997,267.0,0,134.0,female,non_reader
998,49.0,0,39.0,male,non_reader
999,68.0,0,30.0,male,non_reader
1001,5.0,0,13.0,female,new_user
1002,1.0,0,3.0,unknown,new_user
1003,78.0,0,298.0,female,non_reader
1004,116.0,0,59.0,unknown,non_reader
1006,4.0,0,58.0,female,non_reader
1007,116.0,0,46.0,male,non_reader
1008,24.0,0,3.0,male,non_reader
1009,15.0,0,75.0,female,non_reader
1010,899.0,0,572.0,male,non_reader
1011,2.0,0,209.0,male,non_reader
1012,9.0,0,1.0,male,new_user
1013,81.0,0,67.0,female,non_reader
1014,213.0,0,223.0,male,non_reader
1015,152.0,0,47.0,male,non_reader
1016,11.0,0,28.0,male,non_reader
1017,16.0,0,41.0,male,non_reader
1018,11.0,0,9.0,female,non_reader
1019,11.0,0,12.0,female,non_reader
1020,15.0,0,37.0,unknown,non_reader
1021,1068.0,0,515.0,unknown,reader
1022,91.0,0,449.0,male,non_reader
1023,1548.0,0,2343.0,female,reader
1024,33.0,0,52.0,male,non_reader
1025,99.0,0,193.0,male,non_reader
1026,53.0,0,110.0,male,non_reader
1027,94.0,0,252.0,male,non_reader
1028,824.0,0,371.0,male,reader
1029,2473.0,0,3551.0,male,reader
1030,1188.0,0,1222.0,unknown,reader
1031,158.0,0,42.0,female,non_reader
1032,5.0,0,2.0,male,new_user
1033,65.0,0,94.0,female,non_reader
1034,88.0,0,138.0,male,non_reader
1035,2133.0,0,2264.0,male,reader
1036,2858.0,0,3592.0,female,reader
1037,362.0,0,602.0,female,reader
1038,18.0,0,14.0,female,non_reader
1039,2105.0,0,2158.0,male,reader
1040,27.0,0,38.0,female,non_reader
1041,1064.0,0,1960.0,male,reader
1042,735.0,0,407.0,male,reader
1043,90.0,0,39.0,male,non_reader
1044,172.0,0,448.0,male,non_reader
1045,268.0,0,37.0,female,non_reader
1046,11.0,0,19.0,male,non_reader
1047,3909.0,0,2461.0,male,reader
1048,33.0,0,266.0,female,non_reader
1049,390.0,0,74.0,male,non_reader
1051,20.0,0,27.0,unknown,non_reader
1052,20.0,0,26.0,unknown,non_reader
1053,3614.0,0,7471.0,male,contributor
1054,29.0,0,21.0,female,non_reader
1055,8.0,0,62.0,male,non_reader
1056,4.0,0,4.0,unknown,new_user
1057,170.0,0,182.0,male,reader
1058,12.0,0,25.0,male,non_reader
1059,214.0,0,138.0,male,non_reader
1060,76.0,0,32.0,female,non_reader
1061,91.0,0,69.0,male,non_reader
1062,1046.0,0,694.0,unknown,reader
1063,203.0,0,1162.0,male,reader
1064,124.0,0,490.0,female,non_reader
1065,516.0,0,58.0,male,non_reader
1066,2.0,0,5.0,unknown,non_reader
1068,3.0,0,6.0,unknown,new_user
1069,545.0,0,252.0,male,non_reader
1070,226.0,0,291.0,female,non_reader
1072,193.0,0,260.0,female,reader
1073,1476.0,0,601.0,male,reader
1074,2.0,0,35.0,unknown,non_reader
1075,90.0,0,76.0,unknown,non_reader
1076,12.0,0,29.0,male,non_reader
1077,1052.0,0,735.0,female,reader
1078,5.0,0,51.0,male,non_reader
1079,6.0,0,4.0,female,new_user
1080,6344.0,0,9356.0,male,reader
1081,2657.0,0,2725.0,female,contributor
1082,25.0,0,4.0,male,new_user
1083,13.0,0,33.0,male,non_reader
1084,59.0,0,40.0,male,non_reader
1085,9.0,0,3.0,male,non_reader
1086,173.0,0,189.0,unknown,non_reader
1088,71.0,0,155.0,male,non_reader
1089,8.0,0,12.0,female,non_reader
1090,49.0,0,531.0,unknown,non_reader
1091,4.0,0,4.0,unknown,non_reader
1092,4.0,0,1.0,unknown,new_user
1093,471.0,0,179.0,female,contributor
1094,20.0,0,1.0,male,new_user
1095,31.0,0,68.0,male,non_reader
1096,146.0,0,252.0,male,non_reader
1097,11.0,0,5.0,female,non_reader
1098,66.0,0,57.0,female,non_reader
1099,20.0,0,10.0,male,non_reader
1100,8.0,0,30.0,male,non_reader
1101,6.0,0,12.0,male,non_reader
1102,111.0,0,64.0,male,non_reader
1103,15.0,0,37.0,unknown,non_reader
1104,3.0,0,3.0,female,new_user
1105,22.0,0,20.0,female,non_reader
1106,713.0,0,75.0,male,non_reader
1107,221.0,0,119.0,male,reader
1108,13.0,0,19.0,male,non_reader
1109,259.0,0,578.0,female,reader
1110,111.0,0,130.0,unknown,reader
1111,22.0,0,20.0,male,non_reader
1112,8.0,0,17.0,male,non_reader
1113,2.0,0,17.0,unknown,non_reader
1114,113.0,0,45.0,male,non_reader
1115,2285.0,0,3496.0,male,contributor
1116,3.0,0,58.0,male,non_reader
1117,4554.0,0,19157.0,female,contributor
1118,86.0,0,186.0,male,non_reader
1119,34.0,0,87.0,male,non_reader
1120,378.0,0,1210.0,unknown,reader
1121,15.0,0,13.0,unknown,non_reader
1122,27.0,0,42.0,female,non_reader
1123,225.0,0,1059.0,male,non_reader
1124,653.0,0,221.0,male,non_reader
1125,110.0,0,12.0,female,non_reader
1126,10.0,0,21.0,female,non_reader
1127,11.0,0,10.0,male,non_reader
1128,2174.0,0,4029.0,female,contributor
1129,25.0,0,11.0,male,non_reader
1130,231.0,0,162.0,female,non_reader
1131,10.0,0,6.0,male,non_reader
1132,41.0,0,34.0,male,non_reader
1133,15.0,0,17.0,unknown,non_reader
1135,18.0,0,5.0,male,non_reader
1136,20.0,0,141.0,female,non_reader
1137,36.0,0,44.0,male,non_reader
1138,405.0,0,617.0,female,non_reader
1139,33.0,0,17.0,male,non_reader
1140,210.0,0,148.0,female,reader
1141,9.0,0,15.0,male,non_reader
1142,2700.0,0,3059.0,male,reader
1143,8.0,0,18.0,female,non_reader
1144,32.0,0,55.0,female,non_reader
1145,6.0,0,23.0,male,non_reader
1146,1.0,0,7.0,male,new_user
1147,4368.0,0,6516.0,male,reader
1148,91.0,0,105.0,male,non_reader
1149,367.0,0,81.0,female,reader
1150,53.0,0,89.0,female,non_reader
1151,1.0,0,5.0,female,non_reader
1152,47.0,0,20.0,male,non_reader
1153,90.0,0,28.0,unknown,non_reader
1154,36.0,0,39.0,male,non_reader
1155,64.0,0,15.0,male,non_reader
1156,15.0,0,4.0,male,new_user
1158,282.0,0,186.0,female,non_reader
1159,146.0,0,722.0,female,reader
1160,18.0,0,9.0,unknown,non_reader
1161,5767.0,0,1437.0,female,reader
1162,2.0,0,11.0,female,non_reader
1163,115.0,0,138.0,male,non_reader
1164,37.0,0,18.0,male,non_reader
1165,21.0,0,26.0,female,non_reader
1166,162.0,0,57.0,male,non_reader
1167,8776.0,0,11820.0,male,contributor
1168,1.0,0,4.0,male,new_user
1169,6752.0,0,2073.0,female,reader
1170,16.0,0,2.0,male,new_user
1171,52.0,0,222.0,female,non_reader
1172,191.0,0,699.0,male,reader
1173,20.0,0,56.0,male,non_reader
1174,5.0,0,36.0,male,non_reader
1175,176.0,0,221.0,male,non_reader
1176,19.0,0,20.0,male,non_reader
1177,2477.0,0,1237.0,female,contributor
1178,883.0,0,913.0,female,reader
1179,389.0,0,39.0,male,non_reader
1181,61.0,0,42.0,female,non_reader
1182,151.0,0,27.0,male,non_reader
1183,339.0,0,831.0,male,non_reader
1184,3.0,0,28.0,unknown,non_reader
1185,37.0,0,627.0,male,non_reader
1186,255.0,0,186.0,male,non_reader
1187,134.0,0,885.0,female,non_reader
1188,1190.0,0,804.0,male,reader
1189,54.0,0,27.0,male,non_reader
1190,5.0,0,43.0,male,non_reader
1191,30.0,0,23.0,male,non_reader
1193,3.0,0,50.0,female,non_reader
1194,156.0,0,238.0,female,non_reader
1195,17.0,0,67.0,male,non_reader
1196,78.0,0,155.0,male,non_reader
1198,8.0,0,17.0,female,non_reader
1199,19.0,0,39.0,unknown,non_reader
1200,21.0,0,29.0,male,non_reader
1201,3.0,0,100.0,male,non_reader
1202,1131.0,0,411.0,unknown,reader
1203,58.0,0,56.0,male,non_reader
1204,60.0,0,229.0,female,non_reader
1206,1591.0,0,1909.0,male,reader
1207,72.0,0,233.0,male,reader
1208,24.0,0,5.0,male,non_reader
1209,14.0,0,14.0,unknown,non_reader
1211,5.0,0,10.0,male,non_reader
1212,1.0,0,5.0,male,non_reader
1213,7.0,0,43.0,male,non_reader
1214,20.0,0,32.0,male,non_reader
1215,25.0,0,33.0,male,non_reader
1216,253.0,0,208.0,unknown,non_reader
1217,3.0,0,12.0,male,non_reader
1218,23.0,0,27.0,unknown,non_reader
1219,19001.0,0,21021.0,male,reader
1220,4.0,0,24.0,unknown,non_reader
1221,368.0,0,188.0,female,reader
1222,16.0,0,19.0,unknown,non_reader
1223,71.0,0,69.0,male,non_reader
1224,122.0,0,66.0,unknown,non_reader
1225,2473.0,0,1848.0,female,reader
1226,67.0,0,185.0,male,non_reader
1227,42.0,0,12.0,female,non_reader
1229,10707.0,0,13778.0,female,reader
1230,11.0,0,13.0,unknown,non_reader
1231,61.0,0,112.0,female,reader
1233,298.0,0,86.0,male,non_reader
1234,71.0,0,137.0,male,non_reader
1235,9.0,0,3.0,male,non_reader
1236,11.0,0,13.0,unknown,non_reader
1237,3.0,0,8.0,female,non_reader
1239,16.0,0,77.0,female,non_reader
1240,198.0,0,230.0,male,non_reader
1241,730.0,0,995.0,male,reader
1242,153.0,0,272.0,female,non_reader
1243,22.0,0,20.0,male,non_reader
1244,106.0,0,105.0,male,non_reader
1245,1.0,0,1.0,male,new_user
1246,9.0,0,59.0,male,non_reader
1247,94.0,0,703.0,female,reader
1248,41.0,0,107.0,male,non_reader
1249,815.0,0,669.0,unknown,reader
1250,26.0,0,37.0,male,non_reader
1251,15.0,0,25.0,male,non_reader
1252,3280.0,0,2773.0,female,reader
1253,658.0,0,354.0,male,reader
1254,158.0,0,105.0,female,non_reader
1255,2397.0,0,10179.0,unknown,reader
1256,790.0,0,1163.0,male,reader
1257,4.0,0,11.0,male,non_reader
1258,18.0,0,7.0,male,new_user
1259,49.0,0,34.0,male,non_reader
1260,1258.0,0,738.0,male,reader
1261,194.0,0,398.0,unknown,non_reader
1263,133.0,0,53.0,male,non_reader
1264,65.0,0,71.0,female,non_reader
1265,3866.0,0,5102.0,male,contributor
1267,2.0,0,14.0,female,non_reader
1268,8.0,0,14.0,female,non_reader
1269,41.0,0,2.0,female,new_user
1270,58.0,0,82.0,male,non_reader
1271,615.0,0,950.0,female,reader
1272,2574.0,0,4410.0,male,reader
1273,513.0,0,232.0,male,non_reader
1274,69.0,0,135.0,male,non_reader
1275,403.0,0,215.0,male,non_reader
1276,172.0,0,39.0,female,non_reader
1277,322.0,0,2199.0,male,reader
1278,5.0,0,33.0,male,non_reader
1279,4.0,0,2.0,unknown,non_reader
1280,69.0,0,43.0,female,non_reader
1281,24.0,0,3.0,female,new_user
1283,229.0,0,443.0,male,non_reader
1285,3767.0,0,3126.0,female,reader
1286,66.0,0,28.0,female,non_reader
1287,19.0,0,45.0,male,non_reader
1288,131.0,0,187.0,unknown,non_reader
1289,59.0,0,217.0,male,non_reader
1290,36.0,0,15.0,unknown,non_reader
1291,148.0,0,275.0,male,non_reader
1293,626.0,0,584.0,female,reader
1294,62.0,0,93.0,male,non_reader
1295,6485.0,0,6793.0,male,reader
1296,4.0,0,7.0,female,non_reader
1297,5.0,0,6.0,male,non_reader
1298,65.0,0,33.0,male,non_reader
1299,719.0,0,1350.0,female,contributor
1301,152.0,0,112.0,male,non_reader
1303,7.0,0,5.0,female,new_user
1304,26.0,0,43.0,female,non_reader
1305,187.0,0,68.0,male,non_reader
1306,2.0,0,10.0,unknown,new_user
1307,32.0,0,78.0,unknown,non_reader
1308,1396.0,0,3581.0,female,non_reader
1309,11.0,0,16.0,unknown,non_reader
1310,22.0,0,27.0,male,non_reader
1311,5.0,0,71.0,male,non_reader
1312,30.0,0,55.0,unknown,non_reader
1313,3901.0,0,5323.0,male,reader
1314,129.0,0,149.0,female,non_reader
1315,40.0,0,86.0,male,non_reader
1316,18.0,0,40.0,male,non_reader
1318,115.0,0,192.0,male,reader
1319,54.0,0,73.0,male,non_reader
1320,3.0,0,5.0,female,new_user
1321,240.0,0,91.0,female,non_reader
1322,14.0,0,14.0,male,non_reader
1323,48.0,0,47.0,male,non_reader
1324,24.0,0,5.0,male,non_reader
1325,76.0,0,231.0,female,contributor
1326,60.0,0,34.0,unknown,non_reader
1327,72.0,0,89.0,unknown,non_reader
1328,2213.0,0,1604.0,male,reader
1329,514.0,0,850.0,male,reader
1330,938.0,0,91.0,female,non_reader
1331,8.0,0,58.0,female,non_reader
1332,23.0,0,4.0,male,new_user
1333,3172.0,0,3526.0,male,reader
1334,6847.0,0,8608.0,unknown,contributor
1335,1590.0,0,1430.0,male,reader
1337,101.0,0,15.0,female,non_reader
1338,2455.0,0,714.0,male,reader
1339,178.0,0,16.0,male,non_reader
1341,47.0,0,68.0,female,non_reader
1342,30.0,0,72.0,male,non_reader
1343,1938.0,0,1642.0,male,reader
1344,8.0,0,53.0,male,non_reader
1345,33.0,0,27.0,female,non_reader
1346,31.0,0,9.0,unknown,non_reader
1347,4.0,0,20.0,male,non_reader
1349,124.0,0,269.0,unknown,non_reader
1350,10.0,0,30.0,female,non_reader
1351,41.0,0,59.0,male,non_reader
1352,15.0,0,15.0,unknown,non_reader
1353,1425.0,0,150.0,male,non_reader
1354,9.0,0,15.0,male,non_reader
1355,396.0,0,539.0,male,reader
1356,4.0,0,19.0,male,non_reader
1357,47.0,0,137.0,female,non_reader
1358,146.0,0,336.0,unknown,non_reader
1359,178.0,0,7.0,male,non_reader
1360,5.0,0,18.0,female,non_reader
1361,22.0,0,48.0,male,non_reader
1362,89.0,0,275.0,unknown,non_reader
1363,33.0,0,44.0,male,non_reader
1364,24.0,0,362.0,male,non_reader
1365,116.0,0,157.0,unknown,non_reader
1366,15.0,0,18.0,male,non_reader
1368,40.0,0,21.0,male,non_reader
1369,21.0,0,10.0,male,non_reader
1370,22.0,0,11.0,female,non_reader
1371,17.0,0,62.0,male,non_reader
1372,98.0,0,23.0,male,non_reader
1373,33.0,0,193.0,unknown,reader
1374,50.0,0,19.0,female,non_reader
1375,6275.0,0,5388.0,male,contributor
1376,3.0,0,9.0,unknown,non_reader
1377,14.0,0,20.0,male,non_reader
1378,219.0,0,348.0,male,non_reader
1379,12.0,0,35.0,male,non_reader
1380,141.0,0,304.0,female,non_reader
1381,4.0,0,0.0,unknown,new_user
1382,241.0,0,151.0,unknown,reader
1383,345.0,0,214.0,male,non_reader
1384,37.0,0,101.0,unknown,non_reader
1385,14.0,0,63.0,male,non_reader
1386,66.0,0,102.0,male,non_reader
1387,63.0,0,12.0,unknown,non_reader
1388,32.0,0,62.0,male,non_reader
1389,2609.0,0,3998.0,male,contributor
1390,288.0,0,641.0,male,reader
1391,33.0,0,54.0,male,non_reader
1392,3.0,0,12.0,male,non_reader
1393,14.0,0,81.0,male,non_reader
1394,694.0,0,2325.0,female,non_reader
1395,24.0,0,14.0,male,non_reader
1396,391.0,0,110.0,male,non_reader
1397,20.0,0,30.0,female,non_reader
1398,1693.0,0,4884.0,female,reader
1399,12.0,0,11.0,male,non_reader
1400,5.0,0,6.0,male,new_user
1401,32.0,0,2.0,male,non_reader
1402,17.0,0,6.0,female,non_reader
1403,39.0,0,131.0,female,non_reader
1404,2.0,0,9.0,female,non_reader
1405,28.0,0,34.0,female,non_reader
1406,1.0,0,12.0,female,non_reader
1407,8.0,0,10.0,female,non_reader
1408,30.0,0,63.0,male,non_reader
1409,21.0,0,21.0,female,non_reader
1410,149.0,0,17.0,unknown,non_reader
1411,5.0,0,8.0,female,non_reader
1412,271.0,0,1492.0,male,reader
1413,2.0,0,3.0,female,non_reader
1414,7876.0,0,9981.0,male,reader
1415,29.0,0,32.0,male,non_reader
1416,34.0,0,85.0,male,non_reader
1417,2576.0,0,5639.0,male,reader
1418,163.0,0,64.0,male,reader
1419,67.0,0,96.0,male,non_reader
1420,24.0,0,0.0,female,new_user
1421,173.0,0,167.0,male,non_reader
1422,339.0,0,524.0,female,reader
1423,19.0,0,41.0,unknown,non_reader
1424,275.0,0,664.0,female,reader
1425,2429.0,0,708.0,male,reader
1426,2825.0,0,495.0,female,reader
1427,44.0,0,73.0,male,non_reader
1428,1.0,0,26.0,female,non_reader
1429,485.0,0,548.0,male,reader
1430,46.0,0,35.0,male,non_reader
1431,33.0,0,17.0,male,non_reader
1432,295.0,0,111.0,male,non_reader
1433,126.0,0,71.0,female,non_reader
1434,2054.0,0,1917.0,male,contributor
1435,34.0,0,25.0,male,non_reader
1436,20.0,0,8.0,unknown,non_reader
1437,63.0,0,425.0,female,reader
1438,786.0,0,484.0,female,reader
1439,36.0,0,56.0,male,non_reader
1440,4.0,0,7.0,unknown,non_reader
1441,44.0,0,53.0,unknown,non_reader
1442,11.0,0,32.0,female,non_reader
1443,2.0,0,14.0,female,new_user
1444,524.0,0,253.0,male,non_reader
1445,63.0,0,22.0,male,non_reader
1446,25.0,0,25.0,male,non_reader
1447,1735.0,0,1934.0,unknown,contributor
1449,47.0,0,62.0,male,non_reader
